participantID,Age,BirthPlace,Gender,NativeLanguages,NumOfNativeLanguages,Other Languages,TotalLanguages,Extroversion,Hand,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,event,left_wrist_space2D,right_wrist_space2D,left_knee_space2D,right_knee_space2D,nose_space2D,total_arm_boundingbox2D,left_arm_entropy,right_arm_entropy,total_arm_entropy2Daggregated,left_wrist_variability2D,right_wrist_variability2D,left_knee_variability2D,right_knee_variability2D,left_wrist_submovements,right_wrist_submovements,left_knee_submovements,right_knee_submovements,right_wrist_SpeedAVG,left_wrist_SpeedAVG,left_knee_SpeedAVG,right_knee_SpeedAVG,right_wrist_AccelAVG,left_wrist_AccelAVG,right_knee_AccelAVG,left_knee_AccelAVG,right_wrist_SpeedSD,left_wrist_SpeedSD,right_knee_SpeedSD,left_knee_SpeedSD,right_wrist_AccelSD,left_wrist_AccelSD
17,,,Woman / Weiblich,,,,,,,lndw_lndw_rennen_g_ch1_g17_compr.mp4,ch1g17,17.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.08664687395442275,0.05203186219720999,0.008421527827322273,0.008323169187853455,0.0,0.04452247392456899,4.7162022173319205,4.926135536909324,2.4590469832155404,183.33333333333297,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0001700744994156566,0.0002879524317054202,4.0405035053464035e-05,3.4615228164683774e-05,1.8890831597891934e-06,5.4256445701349034e-06,9.92881147194524e-07,1.0190129926926123e-06,0.00012530009919981897,0.00019697959531803457,2.980926088340627e-05,2.5397687154009584e-05,1.8573683361128474e-05,3.101896609060815e-05
27,40,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,onweer_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,onweer,onweer_g_ch2,nijmegen,0.13543277866546682,0.13502311425073735,0.03272185447205517,0.025693608165235724,0.06517641704777363,0.18401629910772802,4.945712179350796,4.7068094832086125,2.563541706579929,711.2196097784018,1443.6681674740016,918.1417004464871,530.3746998613393,11.0,6.0,13.0,20.0,0.00010991855465922143,0.00016907957234551778,5.350923671884729e-05,5.463723876649464e-05,-9.706168512081833e-09,-1.792848758045192e-07,8.119504907636294e-08,-6.342585323673351e-09,0.00011202753929173393,0.00014040837822403338,3.4906358577365995e-05,3.968951977798862e-05,8.229470314319496e-06,9.72916018539594e-06
35,15.0,Berlin,Man / Männlich,"Deutsch, Bayrischer Akzent( Niedeerbayern)",2.0,English(fließend) Französisch(gute Kenntnisse),4.0,43.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g15_compr.mp4,ch2g15,15.0,2.0,kalt,kalt_g_ch2,lndw,0.19758852413398903,0.16838292478834968,0.01597808540617129,0.01950941439287089,0.0,0.17198988092132608,3.8778249148843402,3.6924092928700674,1.5752311570325646,1491.6666666666597,1516.6666666666595,238.27800157728507,356.90023504864354,3.0,3.0,10.0,6.0,0.0001831129718936244,0.00021800532034422495,4.386919083198009e-05,3.655529503772807e-05,-3.889215523207829e-07,7.452627360829884e-07,-2.2589549253090193e-08,-6.979205114051473e-08,0.00021345273649876415,0.00024394726911062902,2.0120213055050175e-05,1.3877008382115727e-05,1.6503947716991257e-05,2.2297174096326856e-05
9,33,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,stil_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,stil,stil_g_ch1,nijmegen,0.0,0.23013713996392127,0.0,0.0,0.0,0.09443445657578028,0.0,2.3464139427376076,1.0176732534327917,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00016913757997223455,1.533224425321001e-05,0.0,0.0,1.6997080833792917e-07,-4.662792108744031e-09,0.0,0.0,0.0002739563931128654,1.6411813150315503e-05,0.0,0.0,0.0,0.0
9,33,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.06409118300962464,0.06545630851838584,0.009106412908771188,0.007765774725742653,0.0,0.023968769257005373,5.369294366852069,5.074187953948792,2.1290858254462948,132.6643372911063,233.47280058094728,265.7391276244726,114.11012353795599,9.0,9.0,7.0,12.0,0.00014000511098854158,0.00012884568012684562,2.4513770253686646e-05,2.4274354621332365e-05,1.3288049587706842e-07,4.7011823197465295e-08,4.789307163814104e-08,1.291374685090617e-07,0.00011322175340375993,9.393366484978754e-05,1.3522507081238366e-05,1.5834250051801826e-05,1.5170619717899344e-05,1.4757081814410703e-05
5,25,1998,Man / Man,Italian,,"English (fluent), Spanish (good), Arabic (basic)",4.0,71.0,Right-handed / Rechtshandig,onweer_g_ch1_g5_compr.mp4,ch1g5,5.0,1.0,onweer,onweer_g_ch1,nijmegen,0.0,0.41702571472987415,0.0,0.0,0.0,0.4925987727481775,0.0,5.0636161103046575,2.4035305997826577,0.0,1055.8020088749752,0.0,0.0,0.0,9.0,0.0,0.0,0.0003790222761833062,6.032322874660185e-05,0.0,0.0,-5.092319617418864e-08,3.279843308704912e-08,0.0,0.0,0.00024972594377279154,4.006413077964109e-05,0.0,0.0,0.0,0.0
36,15.0,2008,Man / Männlich,Deutsch,1.0,"English(fluent), french (basic knowledge)",3.0,45.0,Right-handed / Rechtshänder*in,leise_g_ch2_g16_compr.mp4,ch2g16,16.0,2.0,leise,leise_g_ch2,lndw,0.0,0.17836968613359028,0.0,0.0,0.0,0.0706464105511156,0.0,2.911178696041275,1.236907876459248,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.00019193681658030945,2.4766765687727845e-05,0.0,0.0,-4.6409662979157207e-07,-1.6621852364438747e-07,0.0,0.0,0.0002569498358009527,1.4234921221189272e-05,0.0,0.0,0.0,0.0
4,60.0,Berlin,Woman / Weiblich,Deutsch ,1.0,Englisch fließend und französisch Grundkenntnisse ,3.0,86.0,Right-handed / Rechtshänder*in,Donner_g_ch1_g4_compr.mp4,ch1g4,4.0,1.0,Donner,Donner_g_ch1,lndw,0.28828704933860355,0.2770933647615313,0.008430288538002522,0.013162044851896853,0.0,0.57249679650561,4.946471870505916,5.571135406022215,2.866566524917226,594.2511512206116,214.56310584275312,234.125638952284,304.13812651490804,10.0,9.0,7.0,7.0,0.0006437613187479647,0.0006043753420451833,3.0411729862008393e-05,2.785985586652471e-05,1.6918976788854394e-06,1.901738437491478e-06,-2.052445432243402e-08,1.7059327552519557e-07,0.0002735125534413751,0.0003544126436775064,1.2273091011596357e-05,1.41762703736734e-05,4.6106571533240814e-05,3.3437313657087e-05
31,36.0,"Germany, dessau ",Woman / Weiblich,German ,1.0,"English (fluent), Swedish (good), Italian (basic), French (basic) ",5.0,12.0,Right-handed / Rechtshänder*in,kalt_g_ch2_g11_compr.mp4,ch2g11,11.0,2.0,kalt,kalt_g_ch2,lndw,0.11078225778066615,0.09696734360021014,0.0,0.0,0.03835809082927865,0.18312150662619103,3.8920551227811178,3.6961970814309373,2.0089709509077514,667.3434065173882,851.7954892787172,0.0,0.0,15.0,8.0,0.0,0.0,0.00013380605125888915,0.00015293522141106137,0.0,0.0,-5.357420342858135e-07,-1.6424806481347824e-07,0.0,0.0,0.00017245453717559648,0.00015841231764917942,0.0,0.0,0.0,0.0
23,40,18/04/1983,Woman / Vrouw,Italian,,"English (fluent), French (basic)",3.0,60.0,Right-handed / Rechtshandig,onweer_g_ch2_g3_compr.mp4,ch2g3,3.0,2.0,onweer,onweer_g_ch2,nijmegen,0.3182534211116688,0.2877655452556155,0.04556560806211517,0.04345407394873278,0.16469821307122248,0.9374197383561583,5.095495014556258,4.835892811212744,2.3248424918238966,966.9696902925431,210.38782889880613,518.5821720188726,385.8465381734125,9.0,8.0,7.0,8.0,0.00033484938605995025,0.0003384342801432846,5.229818402668956e-05,5.121640679374257e-05,7.637062013974139e-08,5.471009315669282e-07,-2.8094287078009973e-08,6.744460677696767e-08,0.00027508330696155787,0.0002867631179887686,4.248536491634306e-05,4.080299619584812e-05,2.0927305850672925e-05,2.314932996061357e-05
13,10.0,Berlin,Woman / Weiblich,Deutsch,1.0,Englisch ,2.0,50.0,Left-handed / Linkshänder*in,lndw_lndw_rennen_g_ch1_g13_compr.mp4,ch1g13,13.0,1.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch1,lndw,0.06245438005391958,0.058108868242114614,0.00820835399594669,0.009996097044335933,0.0,0.06411097779695418,5.191831633844283,5.558887323381363,2.644628374664714,260.9928810343631,129.09944487358095,227.29348074436356,130.81939947032927,7.0,9.0,9.0,9.0,0.00015163054118040318,0.00018063983043313896,3.692806060856686e-05,2.2799623737893766e-05,9.076718193818161e-08,2.5433738014986185e-06,9.70685980552979e-08,1.3306840272743327e-08,9.160889115037925e-05,0.00013546220151941252,2.470224027026182e-05,1.2862108020013198e-05,1.723433411704551e-05,2.066216896990865e-05
22,59.0,Lüdenscheid ,Woman / Weiblich,Deutsch ,1.0,"Englisch fließend, französisch Grundkenntnisse",3.0,69.0,Right-handed / Rechtshänder*in,Donner_g_ch2_g2_compr.mp4,ch2g2,2.0,2.0,Donner,Donner_g_ch2,lndw,0.19174789783065352,0.20285176772122707,0.014477184309345264,0.010138489455137827,0.07919212792149162,0.19399603459532022,5.283558024641618,5.304024203070719,2.6188148722946765,1033.7103553536763,667.8505113837622,399.3701638552613,114.21227799341275,7.0,5.0,5.0,6.0,0.00020379653526859771,0.00020383982769349402,1.4533464980933205e-05,1.4600485030134128e-05,-1.2886485624029927e-07,-4.893684032842433e-07,2.7369219417185847e-08,1.6825769669440306e-09,0.00010396899116481352,0.0001100950646572064,8.195378079696279e-06,6.91043882630294e-06,5.771347637829973e-06,5.21071996753424e-06
1,26.0,Osnabrück ,Woman / Weiblich,German,1.0,"Englisch (fluent), Spanish (basic)",3.0,40.0,Right-handed / Rechtshänder*in,kalt_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,kalt,kalt_g_ch1,lndw,0.17114326184629086,0.1538017293152561,0.0,0.0,0.0,0.1354059060260337,4.111468634479357,4.214579723679447,2.107481012303948,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.00022128581526592936,0.00022011386944204548,0.0,0.0,-1.5471747719330297e-06,-4.7305206275398736e-07,0.0,0.0,0.00019618179956429127,0.00019030009370252075,0.0,0.0,0.0,0.0
17,,,Woman / Weiblich,,,,,,,Donner_g_ch1_g17_compr.mp4,ch1g17,17.0,1.0,Donner,Donner_g_ch1,lndw,0.1348130735802118,0.11508114338232119,0.0,0.0,0.0,0.05991608117781142,5.03375520574364,4.906318177404915,2.576714199041123,94.1170797005402,151.55444566227587,0.0,0.0,7.0,5.0,0.0,0.0,0.0002779745489571074,0.00035386368002118904,0.0,0.0,-8.025250767954879e-08,-2.9063323075990272e-06,0.0,0.0,0.0002438789731849993,0.00025181410264079376,0.0,0.0,0.0,0.0
27,40,Lieshout,Man / Man,Nederlands,,"Engels (vloeiend), Duits (goed), Frans (basis)",4.0,70.0,Left-handed / Linkshandig,koud_g_ch2_g7_compr.mp4,ch2g7,7.0,2.0,koud,koud_g_ch2,nijmegen,0.04964857348357074,0.047256381297932776,0.0,0.0,0.044681144898364826,0.058549545712946245,5.052619078802165,3.800356037352035,1.962272363862005,418.33001326703925,1869.640488317364,0.0,0.0,14.0,4.0,0.0,0.0,6.644122663933883e-05,8.025099252026526e-05,0.0,0.0,1.8455629766247776e-08,1.1284262018564346e-08,0.0,0.0,8.019384142755115e-05,6.215980178617924e-05,0.0,0.0,0.0,0.0
28,80.0,chemnitz,Woman / Weiblich,Deutsch ,1.0,Keine ,1.0,80.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch2_g8_compr.mp4,ch2g8,8.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.10141532364861941,0.09836056420789516,0.015247558014064529,0.025133563877054562,0.0,0.08057299771957034,5.586994060948364,5.5659484101002406,2.924232483080347,221.25902367034928,134.60046043984204,350.19835649084285,201.85769189648894,6.0,7.0,9.0,9.0,0.00019066063868092653,0.00021847695148761263,4.5280176774674624e-05,4.484298281045078e-05,6.267715508348125e-07,1.7675222057678972e-06,4.5124246356904933e-07,5.238288286361151e-07,0.00010574818159858192,0.00010908680227265699,2.3514671604630652e-05,2.5944872202061112e-05,1.5892298616963513e-05,1.689697071213647e-05
29,69.0,Muenchen,Woman / Weiblich,deutsch ,1.0,"English,  French,  Turkish ",4.0,45.0,Right-handed / Rechtshänder*in,leise_g_ch2_g9_compr.mp4,ch2g9,9.0,2.0,leise,leise_g_ch2,lndw,0.0,0.15852679609178913,0.0,0.0,0.016731264625761355,0.053809939964839536,0.0,3.064374415486652,1.259880436264232,0.0,1173.8469519774117,0.0,0.0,0.0,5.0,0.0,0.0,0.000197168669471019,1.6928188329217213e-05,0.0,0.0,-3.941249298510817e-07,1.2187765139508135e-07,0.0,0.0,0.00024070583879693062,1.498411173780423e-05,0.0,0.0,0.0,0.0
51,21.0,Berlin,Man / Männlich,Deutsch ,1.0,Italienisch (Grundkenntnisse),2.0,60.0,Right-handed / Rechtshänder*in,leise_g_ch3_g11_compr.mp4,ch3g11,11.0,3.0,leise,leise_g_ch3,lndw,0.0,0.02952367565814478,0.0,0.0,0.0,0.004426888172578901,0.0,4.950393346439738,1.6198567604390803,0.0,916.5488139728625,0.0,0.0,0.0,4.0,0.0,0.0,5.395110418477427e-05,0.00014988851981520681,0.0,0.0,-2.4140052969374364e-07,-1.0521098521477772e-06,0.0,0.0,4.2302635173865337e-05,0.00023098299200162157,0.0,0.0,0.0,0.0
20,36,OSS nederland,Woman / Vrouw,Nederlands,,Engels (basiskennis),2.0,82.0,Right-handed / Rechtshandig,onweer_g_ch1_g20_compr.mp4,ch1g20,20.0,1.0,onweer,onweer_g_ch1,nijmegen,0.2579655604762198,0.185054797634902,0.0,0.0,0.0,0.23587962947930122,3.871453466210389,4.936336826665862,2.631024140184497,0.0,1063.1504544930956,0.0,0.0,2.0,6.0,0.0,0.0,0.00030460643325271253,0.00021210371797385872,0.0,0.0,-1.1306198526487722e-07,-8.356272634967658e-08,0.0,0.0,0.00022693144718561096,0.00024535834542297944,0.0,0.0,0.0,0.0
9,33,Salem (India),Woman / Vrouw,Tamil,,"English (fluent), Hindi (good)",3.0,25.0,Right-handed / Rechtshandig,langzaam_g_ch1_g9_compr.mp4,ch1g9,9.0,1.0,langzaam,langzaam_g_ch1,nijmegen,0.08840028581400121,0.13971643628395986,0.01814451526591792,0.013826230796120708,0.0,0.10990015236383127,5.245564681383032,5.631898162439475,2.8227530475944747,104.41636738450957,300.92450142112955,300.2185417983132,453.5573676110747,5.0,8.0,7.0,8.0,0.0002657541457002339,0.00015959611690768684,3.461169516475838e-05,3.979822564275922e-05,2.0196252268815522e-07,-1.010144848886878e-07,1.5152291608498493e-08,-7.699669950285226e-10,9.687482873363206e-05,0.0001107063566648771,2.3652246120539107e-05,2.654784084119897e-05,8.287397804749533e-06,1.0054563307567481e-05
21,22.0,Berlin,Non-binary / Nicht-binär,Deutsch,1.0,"English (fluent), Estonia (basic knowledge)",3.0,50.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g1_compr.mp4,ch2g1,1.0,2.0,langsam,langsam_g_ch2,lndw,0.10068102974604176,0.10101458231317953,0.020299275687770964,0.015617411883721833,0.0,0.13112225812542755,5.2889603056811785,5.299632209001095,2.7654035334276377,915.6701654262725,1085.5424768914934,373.9592175410989,531.0227772038467,16.0,16.0,27.0,29.0,0.00013089830513886159,0.00014299839529734998,1.9611294590474298e-05,2.1407751396795757e-05,2.061178777475529e-07,4.4780584194017165e-09,2.2021433864648342e-08,3.4842934828472466e-09,8.860830851264741e-05,8.975338112522454e-05,1.1767714808182259e-05,1.2700554388114062e-05,5.960078112955905e-06,7.501254087232642e-06
40,,,,,,,,,,lndw_lndw_rennen_g_ch2_g20_compr.mp4,ch2g20,20.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.14615859808867365,0.1338527136169479,0.029379575850154944,0.025533671354675734,0.025275511785962976,0.20690221808475842,5.609164710738986,5.388419743715168,2.7962831714783944,152.86613606536807,127.10450643291544,146.76437074870105,149.81985066846414,17.0,16.0,19.0,19.0,0.0004703020224110578,0.00046717518025707333,7.628566972819871e-05,0.00010463484117872306,1.7532034668382306e-07,6.360659147700689e-07,9.125378671637979e-08,1.0126152564727923e-07,0.0002493341907015775,0.0002105517680685374,5.0686497557152145e-05,5.834589636573346e-05,4.445652882312771e-05,3.926751095226623e-05
56,21.0,Berlin,Man / Männlich,"Deutsch, Englisch",2.0,non,2.0,80.0,Right-handed / Rechtshänder*in,kalt_g_ch3_g16_compr.mp4,ch3g16,16.0,3.0,kalt,kalt_g_ch3,lndw,0.11344633393842957,0.1416380334420384,0.014611181255171597,0.02131430335592188,0.0,0.15194947915135473,4.673665602497344,4.83159697587911,2.2290747280389573,283.3333333333253,0.0,313.38455058156154,333.2666599986645,3.0,2.0,4.0,6.0,0.0002254085401896825,0.00019648493047310354,3.340740263457873e-05,3.363201599577804e-05,-8.797032165755178e-08,-3.937583335470889e-08,3.114795244500075e-07,7.896692386516264e-08,0.00019405139146690229,0.0001837344833573564,2.3080893380750294e-05,2.6008710255953334e-05,1.6858727729487843e-05,1.4774616102776184e-05
48,28.0,Greece,Woman / Weiblich,Greek,1.0,Greek- basic,1.0,28.0,Right-handed / Rechtshänder*in,langsam_g_ch3_g8_compr.mp4,ch3g8,8.0,3.0,langsam,langsam_g_ch3,lndw,0.14008579862385323,0.11216967210435401,0.044715611546165664,0.03119444168638353,0.0,0.19210120248032655,5.089925977662505,5.561469108432318,2.7657850916430147,1372.8580513020786,576.8406897973653,707.1927090813242,566.0078546440395,8.0,15.0,9.0,14.0,0.00013917226111661863,0.00014045551162574396,3.8741439931906694e-05,5.216067432290277e-05,-1.9034810498601617e-08,3.041469692266749e-08,-1.7064546066002665e-08,1.7188430280422658e-08,9.442970464665082e-05,7.492173230909526e-05,2.7685450580834467e-05,4.242195003696032e-05,9.525053092345735e-06,5.115990011462697e-06
1,27,Romania,Woman / Vrouw,Romanian,,"English(fluent), German (fluent), Dutch (basic), French (basic), Spanish (basic) (",5.0,41.0,Right-handed / Rechtshandig,koud_g_ch1_g1_compr.mp4,ch1g1,1.0,1.0,koud,koud_g_ch1,nijmegen,0.21646275325882203,0.253185989889975,0.0,0.0,0.0,0.22643860025924462,4.592939841737899,3.9751580466502423,1.950797744317849,963.0519901866414,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.00022293965923861112,0.0002137803036250892,0.0,0.0,5.93086657175567e-07,8.865835991438534e-07,0.0,0.0,0.0002402495797424186,0.00020419512670817716,0.0,0.0,0.0,0.0
10,25.0,Guayaquil,Man / Männlich,Spanisch ,1.0,English and German (fluent),3.0,70.0,Right-handed / Rechtshänder*in,langsam_g_ch1_g10_compr.mp4,ch1g10,10.0,1.0,langsam,langsam_g_ch1,lndw,0.10386796108313354,0.07513404814939018,0.045227519194744215,0.0313111529645396,0.0,0.1401720411967872,5.4495931650840745,5.66003603831114,2.748296119620706,659.8273856240348,549.7434692149126,604.9159950225911,573.3319202178983,17.0,17.0,20.0,13.0,7.840185700555189e-05,9.57391362248074e-05,4.324775526235882e-05,5.1447226130918356e-05,6.359840774321345e-08,-6.8849013270634e-08,1.4965955021423864e-08,-5.598833285204335e-08,3.9489172730466365e-05,6.081310859710054e-05,3.078150128573721e-05,2.7393580245854345e-05,3.42929193605865e-06,5.067726857466591e-06
19,54,Nederland,Man / Man,Nederlands,,"Engels, Duits",3.0,41.0,Right-handed / Rechtshandig,onweer_g_ch1_g19_compr.mp4,ch1g19,19.0,1.0,onweer,onweer_g_ch1,nijmegen,0.3085951755026128,0.3277909330699429,0.01809747601316295,0.007181076321250861,0.0,0.3459432584116365,4.118872520182571,4.5678420381792915,2.5790101951782507,741.7954008125539,573.4405106062751,129.63624321753443,165.46231527987834,9.0,10.0,5.0,6.0,0.0002518640289764019,0.00022346578313913796,1.632046867170064e-05,4.204522362046708e-05,-1.8563100946495146e-07,3.0998854578059215e-08,6.326617632732496e-08,-1.0362674089232346e-07,0.00021894101786118936,0.00022001967011250076,8.693352647371538e-06,2.688795238317223e-05,6.923221373529523e-06,6.370276459298266e-06
7,50.0,England,Woman / Weiblich,Englisch,1.0,German fluent ,2.0,40.0,Left-handed / Linkshänder*in,langsam_g_ch1_g7_compr.mp4,ch1g7,7.0,1.0,langsam,langsam_g_ch1,lndw,0.07662969066830273,0.04497552034725341,0.031323878717032266,0.02369388011847981,0.0,0.03118214966011674,5.063446756710903,5.2669077052259805,2.80071717067972,906.9944260517207,737.4411464275989,204.37740754925363,365.56935731075015,5.0,9.0,15.0,12.0,8.384082055074586e-05,0.00010438699350211985,3.924502972836819e-05,4.586883704599103e-05,-2.3610567624934814e-08,7.22355813556407e-08,1.8513185572980855e-08,3.962710071904812e-08,5.4191132698378155e-05,8.081948015763579e-05,2.3180919301746244e-05,2.21210464120402e-05,4.677607053380929e-06,6.4879291790794985e-06
41,29.0,Salzgitter,Woman / Weiblich,Deutsch,1.0,"English (fluent), Spanish (good)",3.0,50.0,Right-handed / Rechtshänder*in,lndw_lndw_rennen_g_ch3_g1_compr.mp4,ch3g1,1.0,3.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch3,lndw,0.12347558165162158,0.1012534721428329,0.008949157841243126,0.012288664030705006,0.0,0.08372196935648281,5.331028483782129,5.690577199992076,2.9327707396107416,72.5718035235896,121.58927015688421,110.86139739831262,100.56529562830016,6.0,7.0,8.0,8.0,0.0003380293834768467,0.0003569432646326867,4.508116063722301e-05,3.718323573575409e-05,-9.530972503061136e-07,-1.2873667973838066e-06,-1.5908494698645387e-07,-1.0639512967014739e-07,0.00017820192749430142,0.00019491574135259602,2.911658985033347e-05,2.2314042160837718e-05,3.989323826218459e-05,4.1115262237206046e-05
39,39.0,Berlin,Woman / Weiblich,Deutsch ,1.0,"English fluent, Spanisch basic",3.0,41.0,Left-handed / Linkshänder*in,lndw_lndw_rennen_g_ch2_g19_compr.mp4,ch2g19,19.0,2.0,lndw_lndw_rennen,lndw_lndw_rennen_g_ch2,lndw,0.07853346446598239,0.0668882459977487,0.027981186187063592,0.03083885623201811,0.0,0.07838954832834971,5.371871327193191,5.590758155667462,2.776588049022301,213.47362285378495,218.85909977781768,142.7140829008083,484.2165461652921,13.0,17.0,12.0,13.0,0.0001764751974137099,0.00016953309745393257,6.352054018446273e-05,6.720408694437663e-05,3.463083751048114e-07,2.2404528452666065e-07,6.468204323318932e-08,5.2544326529726135e-08,9.798230542120154e-05,0.00011874063363636756,3.914517566246193e-05,4.3227503064520404e-05,2.005252113610187e-05,2.209375919963995e-05
25,33.0,Iran,Man / Männlich,Persian,1.0,Englisch (fluent),2.0,80.0,Right-handed / Rechtshänder*in,langsam_g_ch2_g5_compr.mp4,ch2g5,5.0,2.0,langsam,langsam_g_ch2,lndw,0.03676096010330817,0.03143939522194229,0.02799824459788358,0.031377790691492574,0.0,0.019211392476583006,5.6954542253655625,5.124464999867039,2.622149372965558,431.2516219476826,729.1755951834448,469.206053869361,411.34619640468424,12.0,9.0,13.0,12.0,6.703930365465418e-05,8.059791613841136e-05,5.0616250017260846e-05,5.137342618218881e-05,2.054574273986458e-07,1.7453086021336987e-08,-3.5805126052900406e-08,-4.550004418226075e-08,5.0473905319045536e-05,3.390494564274589e-05,2.6920063512334596e-05,2.9511107085839517e-05,4.832338595925099e-06,4.16686501476229e-06
18,38,Stuttgart,Woman / Vrouw,German,,,,38.0,Right-handed / Rechtshandig,nijmegen_nijmegen_rennen_g_ch1_g18_compr.mp4,ch1g18,18.0,1.0,nijmegen_nijmegen_rennen,nijmegen_nijmegen_rennen_g_ch1,nijmegen,0.08471409911882521,0.07481409457200983,0.013232238766169994,0.010467863752296693,0.0,0.04015920873377529,4.53454085506784,5.011201665342755,2.331178178115631,1049.9999999999977,307.5440347874341,159.3023197600488,87.32847546054202,3.0,5.0,10.0,12.0,0.00015537022260821027,0.00015836651083444642,3.092867786522624e-05,5.33567988629561e-05,7.207519808361578e-07,-2.426956751393753e-07,1.37744780044419e-07,1.747130500254425e-07,0.0001433945177484235,0.0001425515249629701,1.7456874886048905e-05,4.029545011437544e-05,1.8541016587116755e-05,1.80541750611703e-05
